inventory_code,prodcat_code,last_cost,stock_ind,unnamed:_5
2305COL220,2,166,Yes,0.0
230COL700,8,133,Yes,0.0
230COLT78,45,133,Yes,0.0
2310 COL 201,2,133,Yes,0.0
2311 COL 220,2,133,Yes,0.0
2311 COL 9507,2,102,Yes,0.0
2312COL647/51,100,114,Yes,0.0
2315COL200/52,100,114,Yes,0.0
2316COL503/49,100,114,Yes,0.0
2316COL627/49,100,114,Yes,0.0
2317COL503/49,100,114,Yes,0.0
2317COL531/49,100,114,Yes,0.0
2318COL200/48,100,119,Yes,0.0
2318COL220/48,1,119,Yes,0.0
2318COL642/48,1,119,Yes,0.0
2319COL200/51,1,119,Yes,0.0
2319COL220/49,1,119,Yes,0.0
2319COL220/51,100,119,Yes,0.0
231COLT35,45,133,Yes,0.0
231COLT38,45,133,Yes,0.0
2320COL220/50,100,119,Yes,0.0
2322COL220/49,100,114,Yes,0.0
2322COL503/49,1,114,Yes,0.0
2322COL531/49,1,114,Yes,0.0
2322COL569/49,100,114,Yes,0.0
2322COL643/49,1,114,Yes,0.0
2323COL643/48,100,114,Yes,0.0
2324COL200/51,100,114,Yes,0.0
2324COL201/51,100,114,Yes,0.0
2324COL220/51,1,114,Yes,0.0
2324COL300/51,100,114,Yes,0.0
2324COL503/51,1,114,Yes,0.0
2324COL531/51,100,114,Yes,0.0
2324COL643/51,1,114,Yes,0.0
2325COL200/50,100,114,Yes,0.0
2325COL200/52,1,114,Yes,0.0
2325COL220/50,100,114,Yes,0.0
2325COL220/52,100,114,Yes,0.0
2325COL569/50,100,114,Yes,0.0
2325COL643/50,96,114,Yes,0.0
2326COL220/47,100,114,Yes,0.0
2326COL220/49,100,114,Yes,0.0
2326COL220/51,100,114,Yes,0.0
2326COL531/49,100,114,Yes,0.0
2326COL569/51,96,114,Yes,0.0
2326COL643/47,100,114,Yes,0.0
2326COL643/49,100,114,Yes,0.0
2327COL120,2,181,Yes,0.0
2327COL200,2,181,Yes,0.0
2327COL201,2,181,Yes,0.0
2327COL220,2,181,Yes,0.0
2327COL545,2,181,Yes,0.0
2328 COL 220,100,166,Yes,0.0
2328COL201,2,166,Yes,0.0
2328COL220,2,166,Yes,0.0
2329 COL 220,2,166,Yes,0.0
2329 COL 9552,2,102,Yes,0.0
2329COL200,2,166,Yes,0.0
2329COL545,100,166,Yes,0.0
2329COL9552,100,166,Yes,0.0
232COLJ25/49,38,116,Yes,0.0
2331 COL 220,2,102,Yes,0.0
2331COL545,2,102,Yes,0.0
2332COL200,2,181,Yes,0.0
2332COL201,2,181,Yes,0.0
2332COL584,2,181,Yes,0.0
2333COL9552,2,153,Yes,0.0
2335 COL 201,100,166,Yes,0.0
2335 COL 220,100,166,Yes,0.0
2335 COL 9507,2,143,Yes,0.0
2335 COL 9591,2,143,Yes,0.0
2336 COL 201,2,133,Yes,0.0
2336 COL 220,2,133,Yes,0.0
2336 COL 9507,100,102,Yes,0.0
2336 COL 9591,2,102,Yes,0.0
2336COL220,100,143,Yes,0.0
2337 COL 201,2,143,Yes,0.0
2337 COL 220,2,143,Yes,0.0
2337 COL 9507,2,102,Yes,0.0
2337 COL 9591,96,102,Yes,0.0
2339 COL 220,2,166,Yes,0.0
2339 COL 9591,2,133,Yes,0.0
2339COL200,2,166,Yes,0.0
233COLJ27/48,98,116,Yes,0.0
2340 COL 201,100,153,Yes,0.0
2340 COL 220,100,153,Yes,0.0
2340 COL 9507,2,133,Yes,0.0
2340 COL 9591,2,133,Yes,0.0
2342COL531,100,102,Yes,0.0
2342COL9667,100,102,Yes,0.0
2344COL531,2,122,Yes,0.0
2344COL9667,2,102,Yes,0.0
2346COL667,100,102,Yes,0.0
2346COL9672,2,102,Yes,0.0
2347COL667,100,102,Yes,0.0
2347COL9672,2,102,Yes,0.0
2348COL300/51,96,114,Yes,0.0
2348COL567/51,1,114,Yes,0.0
2349COL300/50,100,114,Yes,0.0
2349COL567/50,96,114,Yes,0.0
234COLZ50/47,38,116,Yes,0.0
2350COL300/50,100,114,Yes,0.0
2350COL567/50,96,114,Yes,0.0
2351COL201,2,153,Yes,0.0
2352COL220,2,153,Yes,0.0
2352COL9552,2,102,Yes,0.0
2353COL201,2,166,Yes,0.0
2353COL220,2,166,Yes,0.0
2353COL9552,2,166,Yes,0.0
2355COL220,2,153,Yes,0.0
2355COL9552,2,153,Yes,0.0
2356COL220,2,181,Yes,0.0
2357COL201,2,181,Yes,0.0
2357COL591,2,166,Yes,0.0
2357COL9552,2,166,Yes,0.0
2358COL201,2,181,Yes,0.0
2358COL531,100,166,Yes,0.0
2358COL9589,100,166,Yes,0.0
2361COL531,100,166,Yes,0.0
2361COL9667,2,102,Yes,0.0
2362COLQ14/50,1,114,Yes,0.0
2363COLQ13/49,1,114,Yes,0.0
2363COLQ14/49,100,114,Yes,0.0
2364COL300/48,100,114,Yes,0.0
2364COLQ13/48,100,114,Yes,0.0
2364COLQ14/48,1,114,Yes,0.0
2368COL531/49,100,114,Yes,0.0
2368COL642/49,1,114,Yes,0.0
2369COL531/51,100,114,Yes,0.0
2369COL642/51,1,114,Yes,0.0
236COL700/49,38,116,Yes,0.0
236COLJ28/49,38,116,Yes,0.0
237COLJ26/50,98,116,Yes,0.0
237COLJ27/50,98,116,Yes,0.0
2380COL647,2,100,Yes,0.0
2381COL201,2,166,Yes,0.0
2381COL220,2,166,Yes,0.0
2383COL531/49,1,114,Yes,0.0
2383COL581/49,96,114,Yes,0.0
2383COL619/49,96,114,Yes,0.0
2383COL648/49,1,114,Yes,0.0
2383COL671/49,96,114,Yes,0.0
2383COLQ09/49,1,114,Yes,0.0
2384COL300/49,1,128,Yes,0.0
2384COL531/49,1,128,Yes,0.0
2384COL568/49,1,128,Yes,0.0
2384COL581/49,96,128,Yes,0.0
2384COL619/49,96,128,Yes,0.0
2384COL648/49,96,128,Yes,0.0
2384COL671/49,96,128,Yes,0.0
2384COLQ09/49,96,128,Yes,0.0
2384COLQ11/49,1,128,Yes,0.0
2385COL300/47,1,128,Yes,0.0
2385COL531/47,1,128,Yes,0.0
2385COL568/47,96,128,Yes,0.0
2385COL581/47,96,128,Yes,0.0
2385COL619/47,96,128,Yes,0.0
2385COL648/47,1,128,Yes,0.0
2385COL671/47,96,128,Yes,0.0
2385COLQ09/47,96,128,Yes,0.0
2385COLQ11/47,96,128,Yes,0.0
2386COL531/51,1,114,Yes,0.0
2386COL581/51,1,114,Yes,0.0
2386COL619/51,1,114,Yes,0.0
2386COL648/51,1,114,Yes,0.0
2386COL671/51,1,114,Yes,0.0
2386COLQ09/51,1,114,Yes,0.0
2389COL078/47,1,119,Yes,0.0
2390COL078/47,96,119,Yes,0.0
2392COL201,2,166,Yes,0.0
2392COL220,2,166,Yes,0.0
2394COL201,2,181,Yes,0.0
2394COL220,2,133,Yes,0.0
2394COL568,2,166,Yes,0.0
2394COLQ11,2,166,Yes,0.0
2396COL220,2,143,Yes,0.0
2398COL200,2,166,Yes,0.0
2398COL710,2,166,Yes,0.0
2399COL760,2,100,Yes,0.0
2400COL700,2,133,Yes,0.0
2400COL710,2,133,Yes,0.0
2400COL760,2,133,Yes,0.0
2400COL880,2,133,Yes,0.0
2400COL954,2,133,Yes,0.0
2400COL955,2,133,Yes,0.0
2401COL531,2,133,Yes,0.0
2401COL710,2,133,Yes,0.0
2402COL220,2,166,Yes,0.0
2403COL268,2,143,Yes,0.0
2403COL667,2,143,Yes,0.0
2404COL249,2,143,Yes,0.0
2404COL581,2,143,Yes,0.0
2408COL200,2,122,Yes,0.0
2408COL568,2,153,Yes,0.0
2408COLQ11,2,153,Yes,0.0
240MCOL700,8,185,Yes,0.0
240MCOL700X,45,121,Yes,0.0
240MCOL703,98,121,Yes,0.0
240MCOL873,98,121,Yes,0.0
240MCOLC05,98,121,Yes,0.0
2411COL200,2,153,Yes,0.0
2411COL568,2,153,Yes,0.0
2411COLQ11,2,153,Yes,0.0
2412COL700,2,133,Yes,0.0
2412COL722,2,133,Yes,0.0
2413COL700,2,133,Yes,0.0
2413COL722,2,133,Yes,0.0
2414COL700,2,133,Yes,0.0
2414COL722,2,133,Yes,0.0
241MCOL700,8,132,Yes,0.0
241MCOL700X,8,121,Yes,0.0
241MCOL703,8,121,Yes,0.0
241MCOL873,98,121,Yes,0.0
241MCOLC05,45,146,Yes,0.0
2425COL201,2,166,Yes,0.0
2425COL220,2,166,Yes,0.0
2425COL249,2,166,Yes,0.0
2425COL628,2,166,Yes,0.0
2425COLK08,2,166,Yes,0.0
2426COL220,2,166,Yes,0.0
2426COL249,2,166,Yes,0.0
2426COLK08,2,166,Yes,0.0
2428COL201,2,143,Yes,0.0
2428COL220,2,143,Yes,0.0
2428COL581,2,143,Yes,0.0
2429COL201,2,143,Yes,0.0
2429COL220,2,143,Yes,0.0
2429COL581,2,143,Yes,0.0
242MCOL700,98,132,Yes,0.0
242MCOL703,96,132,Yes,0.0
242MCOLB15,98,132,Yes,0.0
2432COL220,2,181,Yes,0.0
2434COL220,2,181,Yes,0.0
2434COL349,2,181,Yes,0.0
2439COL568/47,100,131,Yes,0.0
2439COL568/49,1,131,Yes,0.0
243MCOL700,98,132,Yes,0.0
243MCOL703X,98,132,Yes,0.0
243MCOLB15,98,132,Yes,0.0
2440COL508/47,1,131,Yes,0.0
2440COLF30/47,1,131,Yes,0.0
2440COLQ11/47,1,131,Yes,0.0
2443COL508/49,96,135,Yes,0.0
2443COL568/49,1,135,Yes,0.0
2443COLQ25/49,1,135,Yes,0.0
2444COL508/48,1,135,Yes,0.0
2444COL531/48,1,135,Yes,0.0
2444COLF30/48,1,135,Yes,0.0
2446COL568/52,1,135,Yes,0.0
2446COLQ11/52,1,135,Yes,0.0
2447COL200/47,1,131,Yes,0.0
2447COL508/47,1,131,Yes,0.0
2447COLF30/47,1,131,Yes,0.0
2447COLQ11/47,1,131,Yes,0.0
2447COLQ12/47,96,131,Yes,0.0
2448COLQ11/52,1,131,Yes,0.0
2449COL508/50,1,131,Yes,0.0
2450COL508/48,1,131,Yes,0.0
2450COL531/48,1,131,Yes,0.0
2450COLQ11/48,1,131,Yes,0.0
2451COL531/48,96,131,Yes,0.0
2451COL568/46,1,131,Yes,0.0
2451COL568/48,1,131,Yes,0.0
2451COL581/46,1,131,Yes,0.0
2451COL581/48,1,131,Yes,0.0
2451COL619/48,96,131,Yes,0.0
2451COLQ11/46,96,131,Yes,0.0
2451COLQ11/48,1,131,Yes,0.0
2451COLQ37/48,96,131,Yes,0.0
2452COL531/46,1,131,Yes,0.0
2452COL568/46,1,131,Yes,0.0
2452COL581/46,1,131,Yes,0.0
2452COL619/46,96,131,Yes,0.0
2452COLQ11/46,1,131,Yes,0.0
2452COLQ37/46,96,131,Yes,0.0
2453COL531/48,1,131,Yes,0.0
2453COL568/48,1,131,Yes,0.0
2453COL581/48,96,131,Yes,0.0
2453COLQ11/48,96,131,Yes,0.0
2453COLQ37/48,1,131,Yes,0.0
2454COL300/52,96,131,Yes,0.0
2454COL568/52,1,131,Yes,0.0
2454COLQ11/52,96,131,Yes,0.0
2455COL220,2,181,Yes,0.0
2458COL508/50,1,131,Yes,0.0
2460COL201,2,133,Yes,0.0
2460COL220,2,133,Yes,0.0
2460COL249,2,133,Yes,0.0
2460COL531,2,133,Yes,0.0
2460COLK05,2,133,Yes,0.0
2463COL200,2,100,Yes,0.0
2466COL201,2,153,Yes,0.0
2466COL568,2,153,Yes,0.0
2466COLF30,2,153,Yes,0.0
2467COL201,2,166,Yes,0.0
2467COL568,2,166,Yes,0.0
2467COLF30,2,166,Yes,0.0
2467COLKO5,2,166,Yes,0.0
2468COL531,2,190,Yes,0.0
2468COL531Y,2,240,Yes,0.0
2468COLK05,2,190,Yes,0.0
246COLC51,45,132,Yes,0.0
246MCOL700,45,132,Yes,0.0
246MCOL703,98,163,Yes,0.0
246MCOLC50,98,132,Yes,0.0
246MCOLC51,98,189,Yes,0.0
246MCOLC52,98,132,Yes,0.0
2470COL568,2,133,Yes,0.0
2470COLK05,2,133,Yes,0.0
2470COLW62,2,133,Yes,0.0
2471COLK05,2,122,Yes,0.0
2471COLW62,2,122,Yes,0.0
2472COL300/49,1,128,Yes,0.0
2472COL568/49,96,128,Yes,0.0
2472COL581/49,96,128,Yes,0.0
2472COL619/49,96,128,Yes,0.0
2472COLQ11/49,96,128,Yes,0.0
2474COL201,2,166,Yes,0.0
2474COL531,2,166,Yes,0.0
2474COL531Y,2,100,Yes,0.0
2474COL581,2,166,Yes,0.0
2474COLF30,2,166,Yes,0.0
2474COLK05,2,166,Yes,0.0
2475COL201,2,153,Yes,0.0
2475COL220,2,153,Yes,0.0
2475COL531,2,153,Yes,0.0
2475COL568,2,153,Yes,0.0
2475COL568Y,2,194,Yes,0.0
2476COL220,2,153,Yes,0.0
2476COL568Y,2,194,Yes,0.0
2477COL201,2,153,Yes,0.0
2477COL220,2,153,Yes,0.0
2477COL568,2,153,Yes,0.0
2477COL581,2,153,Yes,0.0
2477COLK05,2,153,Yes,0.0
2478COL722,2,153,Yes,0.0
2478COLW62,2,153,Yes,0.0
2478COLW67,2,153,Yes,0.0
2479COL531,2,181,Yes,0.0
2479COL568,2,181,Yes,0.0
2479COL581,2,181,Yes,0.0
2479COLK05,2,181,Yes,0.0
2480COL531,2,181,Yes,0.0
2480COL568,2,181,Yes,0.0
2480COLK05,2,181,Yes,0.0
2481COL700,2,133,Yes,0.0
2481COLW67,2,133,Yes,0.0
2482COL722,2,166,Yes,0.0
2482COLW62,2,166,Yes,0.0
2482COLW67,2,166,Yes,0.0
2483COL568,2,166,Yes,0.0
2483COLK05,2,166,Yes,0.0
2484COL568,2,166,Yes,0.0
2484COLK05,2,166,Yes,0.0
2485COL568,2,176,Yes,0.0
2485COLK05,2,176,Yes,0.0
2485COLV95,2,166,Yes,0.0
2487COL201,2,122,Yes,0.0
2487COL531,2,122,Yes,0.0
2487COL627,2,122,Yes,0.0
2488COL201,2,122,Yes,0.0
2488COL531,2,122,Yes,0.0
2488COL531Y,2,122,Yes,0.0
2488COL627,2,122,Yes,0.0
2488COLK05,2,122,Yes,0.0
2489COL201,2,122,Yes,0.0
2489COL627,2,122,Yes,0.0
2490COL568,2,167,Yes,0.0
2490COLK05,2,166,Yes,0.0
2491COL581,2,190,Yes,0.0
2491COLK05,2,190,Yes,0.0
2496COL568,2,181,Yes,0.0
2496COL581,2,181,Yes,0.0
2496COLK05,2,181,Yes,0.0
2500COL700,43,181,Yes,0.0
2500COL722,43,181,Yes,0.0
2501COL700,43,181,Yes,0.0
2501COL722,43,181,Yes,0.0
2503COL648/48,41,182,Yes,0.0
2503COLQ11/48,41,182,Yes,0.0
2504COL568/51,41,182,Yes,0.0
2504COLQ11/51,41,182,Yes,0.0
2505COL531/48,41,174,Yes,0.0
2505COL568/48,41,174,Yes,0.0
2505COLP05/48,41,174,Yes,0.0
2506COL300/49,41,174,Yes,0.0
2506COL531/49,41,174,Yes,0.0
2506COL568/51,41,174,Yes,0.0
2507COL581/49,41,182,Yes,0.0
2507COLQ11/49,41,182,Yes,0.0
2508COL531/49,41,182,Yes,0.0
2508COL568/49,41,182,Yes,0.0
2508COL581/49,41,182,Yes,0.0
2508COLQ11/49,41,182,Yes,0.0
2509COLK92/50,41,174,Yes,0.0
2510COL568/48,41,182,Yes,0.0
2510COLP05/48,41,182,Yes,0.0
2511COL531/47,41,182,Yes,0.0
2511COL564/47,41,182,Yes,0.0
2511COL568/47,41,182,Yes,0.0
2512COLP05/48,41,178,Yes,0.0
2519COLR08/48,96,124,Yes,0.0
2520COL568/48,96,124,Yes,0.0
2520COL642/48,96,124,Yes,0.0
2521COL531/51,1,124,Yes,0.0
2521COL568/51,96,124,Yes,0.0
2521COL642/51,96,124,Yes,0.0
2522COL568/53,1,115,Yes,0.0
2522COL648/53,1,115,Yes,0.0
2523COL568/50,1,115,Yes,0.0
2523COL568/58,1,115,Yes,0.0
2523COL648/52,1,115,Yes,0.0
2524COLK05/47,1,115,Yes,0.0
2524COLR35/47,1,115,Yes,0.0
2526COL531(50),1,124,Yes,0.0
2526COL568/50,1,124,Yes,0.0
2526COLQ14/50,1,124,Yes,0.0
2527COL568/49,1,124,Yes,0.0
2527COLQ14/47,1,124,Yes,0.0
2528COL642/48,1,124,Yes,0.0
2528COLQ14/48,1,124,Yes,0.0
2529COLQ14/47,1,135,Yes,0.0
2529COLR35/47,1,114,Yes,0.0
253MCOL700/49,38,116,Yes,0.0
253MCOL916/49,38,116,Yes,0.0
253MCOLG35/49,38,116,Yes,0.0
2540COL568/48,1,135,Yes,0.0
2540COLQ14/48,1,135,Yes,0.0
2540COLV95/48,96,135,Yes,0.0
2541MCOL568/46,96,135,Yes,0.0
2541MCOL581/46,96,135,Yes,0.0
2541MCOLQ11/46,1,135,Yes,0.0
2542COL531(48),96,135,Yes,0.0
2542COL568(48),1,135,Yes,0.0
2542COLQ11/48,1,135,Yes,0.0
2544COL627/47,41,200,Yes,0.0
2544COL654/47,41,200,Yes,0.0
2544COLP05/47,41,200,Yes,0.0
2545COLP05/47,41,200,Yes,0.0
2546COL531/45,41,192,Yes,0.0
2546COL568/45,41,192,Yes,0.0
2546COL648/45,41,192,Yes,0.0
2546COL654/45,41,192,Yes,0.0
2546COLP05/45,41,178,Yes,0.0
2547COL531/48,41,167,Yes,0.0
2547COL568/48,41,167,Yes,0.0
2547COL648/48,41,167,Yes,0.0
2547COL654/48,41,167,Yes,0.0
2547COLP05/48,41,167,Yes,0.0
2548COLK20Y,26,190,Yes,0.0
2548COLK84Y,26,190,Yes,0.0
2549COL531/46,1,182,Yes,0.0
2549COL627/46,1,182,Yes,0.0
2549COLP05/46,1,182,Yes,0.0
254COL700,38,171,Yes,0.0
254MCOL979/48,38,132,Yes,0.0
2550COL300/51,96,182,Yes,0.0
2550COLP05/49,96,182,Yes,0.0
2551COL627/47,1,178,Yes,0.0
2551COLP05/47,96,178,Yes,0.0
2552COL568,2,181,Yes,0.0
2554COL531,2,181,Yes,0.0
2555COL201,26,175,Yes,0.0
2555COL568,26,181,Yes,0.0
2555COL581,26,175,Yes,0.0
2555COLK05,26,172,Yes,0.0
2556COL201,26,181,Yes,0.0
2556COL568,26,181,Yes,0.0
2556COL581,26,181,Yes,0.0
2556COLK05,26,181,Yes,0.0
2557COL531,26,149,Yes,0.0
2557COLK05,26,179,Yes,0.0
2557COLK20,26,143,Yes,0.0
2557COLK84,26,143,Yes,0.0
2558COLK20Y,26,143,Yes,0.0
2558COLK84Y,26,143,Yes,0.0
2559COL531,26,250,Yes,0.0
2559COL568,26,179,Yes,0.0
2559COLK05,26,244,Yes,0.0
2559COLK20,26,175,Yes,0.0
2559COLK84,26,175,Yes,0.0
2560COL531,2,221,Yes,0.0
2560COLK05,2,190,Yes,0.0
2560COLK20,43,179,Yes,0.0
2560COLK20Y,43,244,Yes,0.0
2560COLK84,43,250,Yes,0.0
2560COLK84Y,2,179,Yes,0.0
2561COL568,26,181,Yes,0.0
2561COL600,26,181,Yes,0.0
2561COL648,26,181,Yes,0.0
2563COL600,26,181,Yes,0.0
2564COL531,26,181,Yes,0.0
2564COL568,26,181,Yes,0.0
2564COL600,26,181,Yes,0.0
2564COL648,26,181,Yes,0.0
2565COL568,26,181,Yes,0.0
2565COL603,26,181,Yes,0.0
2566COL531,26,253,Yes,0.0
2566COL568,26,253,Yes,0.0
2566COL602,26,177,Yes,0.0
2566COL603,26,253,Yes,0.0
2567COL568,26,181,Yes,0.0
2567COL602,26,181,Yes,0.0
2567COL603,26,181,Yes,0.0
2568COL568,26,203,Yes,0.0
2569COL201,26,203,Yes,0.0
2569COL531,26,203,Yes,0.0
2569COL568,26,266,Yes,0.0
2569COL581,26,203,Yes,0.0
2569COL627,26,205,Yes,0.0
2570COL201,2,190,Yes,0.0
2570COL627,2,190,Yes,0.0
2571COL201,26,203,Yes,0.0
2571COL220,26,203,Yes,0.0
2571COL531,26,203,Yes,0.0
2571COL568,26,266,Yes,0.0
2571COL581,26,203,Yes,0.0
2571COL627,26,203,Yes,0.0
2571COLK05,26,203,Yes,0.0
2572COL201,26,203,Yes,0.0
2572COL220,26,203,Yes,0.0
2572COL568,26,266,Yes,0.0
2572COL627,26,203,Yes,0.0
2576COL531,26,166,Yes,0.0
2576COLK05,26,182,Yes,0.0
2577COLK05,26,166,Yes,0.0
2586COL648/45,1,186,Yes,0.0
2586COL654/45,1,281,Yes,0.0
2586COLK92/45,1,186,Yes,0.0
2586COLQ02/45,1,281,Yes,0.0
2587COL648/46,96,200,Yes,0.0
2587COLK92/46,1,281,Yes,0.0
2587COLQ02/46,1,200,Yes,0.0
2588COL531/46,41,200,Yes,0.0
2588COL568/46,41,271,Yes,0.0
2588COLP05/46,41,271,Yes,0.0
2589COL531/46,41,200,Yes,0.0
2589COL568/46,41,200,Yes,0.0
2589COLP05/46,41,200,Yes,0.0
258MCOLD60/48,38,116,Yes,0.0
258MCOLD61/48,38,116,Yes,0.0
258MCOLD62/48,38,116,Yes,0.0
2590COL564/45,1,200,Yes,0.0
2590COL627/45,96,200,Yes,0.0
2590COL654/45,1,303,Yes,0.0
2590COLP05/45,1,200,Yes,0.0
2591COL564/47,1,303,Yes,0.0
2591COL627/47,1,200,Yes,0.0
2591COLP05/47,1,303,Yes,0.0
2592COL581,26,203,Yes,0.0
2592COL627,26,203,Yes,0.0
2600COLK05,2,168,Yes,0.0
2601COL568,2,168,Yes,0.0
2603COL300,26,203,Yes,0.0
2603COL531,26,203,Yes,0.0
2603COL581,26,203,Yes,0.0
260MCOL703,29,132,Yes,0.0
260MCOL958,29,132,Yes,0.0
2619COL201,43,266,Yes,0.0
2619COL568,2,190,Yes,0.0
261COLG74,29,132,Yes,0.0
2622COL627,2,168,Yes,0.0
2623COLG11/48,1,166,Yes,0.0
2623COLK92/48,1,166,Yes,0.0
2625COL531/48,1,146,Yes,0.0
2625COLS07/48,1,214,Yes,0.0
2627COL531/48,1,166,Yes,0.0
2627COLR72/48,1,166,Yes,0.0
2628COL568/47,1,166,Yes,0.0
2628COLG09/47,1,166,Yes,0.0
262COLG76,29,132,Yes,0.0
262COLG78,29,132,Yes,0.0
2630COL584/46,36,220,Yes,0.0
2630COLR72/46,36,220,Yes,0.0
2630COLS04,36,220,Yes,0.0
2630COLS12/46,36,220,Yes,0.0
2630COLS14/46,36,220,Yes,0.0
2631COL584/48,36,220,Yes,0.0
2631COLR72/48,36,204,Yes,0.0
2632COL584/48,36,226,Yes,0.0
2632COLR72/48,1,175,Yes,0.0
2632COLS12/48,36,209,Yes,0.0
2632COLS14/48,36,226,Yes,0.0
2634COL531/47,36,246,Yes,0.0
2634COL568/47,36,246,Yes,0.0
2634COLR96/47,36,116,Yes,0.0
2636COL531/48,36,157,Yes,0.0
2636COL568/48,36,230,Yes,0.0
2636COLR96/48,36,230,Yes,0.0
2637COL568/50,36,230,Yes,0.0
2641COLQ39/52,36,236,Yes,0.0
2641COLS14/52,36,236,Yes,0.0
2642COLQ39/51,96,116,Yes,0.0
2642COLS14/51,96,236,Yes,0.0
2643COLG10/51,36,218,Yes,0.0
2643COLK10/51,36,183,Yes,0.0
2643COLS14/51,96,183,Yes,0.0
2644COLK10/52,36,218,Yes,0.0
2644COLQ39/52,36,236,Yes,0.0
2645COL614,36,203,Yes,0.0
2645COL614F,26,203,Yes,0.0
2645COL614H,26,203,Yes,0.0
2645COL614K,26,203,Yes,0.0
2645COL614Y,26,203,Yes,0.0
2646COL614,26,313,Yes,0.0
2646COL614F,26,211,Yes,0.0
2646COL614H,26,319,Yes,0.0
2646COL614K,26,296,Yes,0.0
2646COL614T,26,296,Yes,0.0
2646COL614Y,26,296,Yes,0.0
2647COL531,26,231,Yes,0.0
2647COL568,26,231,Yes,0.0
2647COL568F,26,231,Yes,0.0
2647COL568X,26,231,Yes,0.0
2647COL568Y,26,231,Yes,0.0
2647COL579,26,231,Yes,0.0
2647COL579Y,26,231,Yes,0.0
2648COL568,26,231,Yes,0.0
2648COL568X,26,231,Yes,0.0
2648COL568Y,26,231,Yes,0.0
2648COL579,26,231,Yes,0.0
2648COL579Y,26,231,Yes,0.0
2649COL568,26,212,Yes,0.0
2649COL568X,26,212,Yes,0.0
2649COL568Y,26,212,Yes,0.0
2649COL579,26,212,Yes,0.0
2649COL579Y,26,212,Yes,0.0
264COLZ77,29,0,Yes,0.0
264MCOLZ77,29,132,Yes,0.0
2650COL568,26,212,Yes,0.0
2650COL568X,26,212,Yes,0.0
2650COL568Y,26,212,Yes,0.0
2650COL579,26,212,Yes,0.0
2650COL579X,26,231,Yes,0.0
2650COL579Y,26,212,Yes,0.0
2654COL581/47,1,273,Yes,0.0
2654COLF02/47,1,273,Yes,0.0
2655COLF02/48,36,399,Yes,0.0
2656COL581/48,36,281,Yes,0.0
2656COLF02/48,36,411,Yes,0.0
2657COL581/48,36,411,Yes,0.0
2658COLR72/54,96,214,Yes,0.0
2659COL300,27,316,Yes,0.0
2659COL531,27,285,Yes,0.0
2659COL568,27,320,Yes,0.0
2659COL568X,27,316,Yes,0.0
2660COL300,27,326,Yes,0.0
2660COL531,27,326,Yes,0.0
2660COL568X,27,349,Yes,0.0
2660COL579,27,285,Yes,0.0
2660COL579X,27,349,Yes,0.0
2660COLK05,27,316,Yes,0.0
2661COL568,26,319,Yes,0.0
2661COL568Y,26,319,Yes,0.0
2661COL579,26,297,Yes,0.0
2661COL579X,26,319,Yes,0.0
2661COL648,26,132,Yes,0.0
2664COL568Y,26,203,Yes,0.0
2664COL579X,26,203,Yes,0.0
2664COL579Y,26,203,Yes,0.0
2665COL579,26,222,Yes,0.0
2666COL568,26,253,Yes,0.0
2666COL568Y,26,210,Yes,0.0
2666COL579,26,276,Yes,0.0
2666COL579X,26,211,Yes,0.0
2666COL579Y,26,273,Yes,0.0
2666COL648,26,273,Yes,0.0
2667COL568,26,182,Yes,0.0
2667COL568Y,26,296,Yes,0.0
2667COL579,26,197,Yes,0.0
2667COL579X,26,195,Yes,0.0
2667COL579Y,26,195,Yes,0.0
2668COL568,26,253,Yes,0.0
2668COL568Y,26,211,Yes,0.0
2668COL579,26,273,Yes,0.0
2668COL579X,26,211,Yes,0.0
2668COL579Y,26,211,Yes,0.0
2668COL648,26,194,Yes,0.0
2669COL580,26,226,Yes,0.0
2669COL580X,26,226,Yes,0.0
2669COLS22,26,296,Yes,0.0
2672CO568Y,26,207,Yes,0.0
2672COL531,26,291,Yes,0.0
2672COL568,26,322,Yes,0.0
2672COL568Y,26,276,Yes,0.0
2672COL579X,26,322,Yes,0.0
2672COL579Y,26,276,Yes,0.0
2674COL614,26,276,Yes,0.0
2674COL614F,26,132,Yes,0.0
2674COL614N,26,296,Yes,0.0
2674COL614T,26,244,Yes,0.0
2674COL614X,26,244,Yes,0.0
2674COL614Y,26,243,Yes,0.0
2677COL614T,26,319,Yes,0.0
2677COL614X,26,296,Yes,0.0
2677COL614Y,26,296,Yes,0.0
2678COL300,26,277,Yes,0.0
2678COL581,26,277,Yes,0.0
2678COL581Y,26,296,Yes,0.0
2678COL627,26,277,Yes,0.0
2678COL627X,26,132,Yes,0.0
2678COL627Y,26,277,Yes,0.0
2679COL581,26,286,Yes,0.0
2679COL581Y,26,231,Yes,0.0
2679COL627,26,193,Yes,0.0
2679COL627Y,26,196,Yes,0.0
2684COL584X,26,197,Yes,0.0
2684COL589Y,26,197,Yes,0.0
2685COL584,26,190,Yes,0.0
2685COL589,26,190,Yes,0.0
2685COL589X,26,231,Yes,0.0
2685COL589Y,26,231,Yes,0.0
2686COL584,26,279,Yes,0.0
2686COL589,26,289,Yes,0.0
2686COL589X,26,289,Yes,0.0
2686COL589Y,26,289,Yes,0.0
2686COLQ76,26,289,Yes,0.0
2687COL589,26,279,Yes,0.0
2687COL589X,26,289,Yes,0.0
